URL,time,results,depth,properties,size
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,424,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,436,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,425,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,437,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,433,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,439,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,424,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,519,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,425,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,425,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,433,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,436,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,436,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,437,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,427,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,434,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,434,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,425,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,433,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,425,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,439,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,428,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,432,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,429,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,430,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,431,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,426,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5,435,3404847,0,20,27469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q9063,793,300,1,20,26548
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q876185,801,2,1,2,6103
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,476,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q13310,802,1,1,0,7797
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q1714329,1332,3,1,18,12633
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q5111,732,4,1,10,9735
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q6654,783,388,1,20,26586
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q249428,1481,2,1,20,13457
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q43445,712,2,1,1,5733
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q4470459,791,1,1,0,8214
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q4083686,1393,12,1,8,11026
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q3312722,843,2,1,11,9697
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q683476,776,22,1,20,18555
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581072,164,528733,1,20,28906
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581072,159,528733,1,20,28906
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q223836,1162,1,1,0,8963
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q746411,1916,1,1,0,6231
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q5232952,717,1,1,0,6641
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q32724,1046,76,1,20,25409
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q3446915,1678,896,1,20,25916
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q5887842,710,1,1,0,6627
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,481,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q1641543,802,1,1,0,8232
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q189125,1147,1,1,0,7835
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q43445,1715,2,1,1,5733
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q189125,728,1,1,0,7835
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q746411,1296,1,1,0,6231
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q22343478,1839,15,1,20,16697
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1097630,758,32,1,20,21130
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q2065446,1245,5,1,15,11986
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1399232,1746,1,1,0,8206
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1097630,719,32,1,20,21130
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q44148,791,4,1,6,8097
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,471,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q810,1216,449,1,20,26668
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q2449503,1594,58,1,20,26217
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q797440,1530,1,1,0,9376
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1399232,1785,1,1,0,8206
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q44148,733,4,1,6,8097
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q193592,49,50421,1,20,26213
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q15319501,798,123,1,20,26339
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q43445,1190,2,1,1,5733
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q13635579,1506,10,1,8,10437
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q43445,1776,2,1,1,5733
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q1644594,793,3,1,10,9522
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P166%23%23Q7927224,808,202,1,20,27069
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q189125,1103,1,1,0,7835
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q14549,1289,10,1,20,15431
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q2390438,1520,1,1,0,5420
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q35772,723,2,1,5,7286
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q233,800,951,1,20,26026
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q25075,1018,94,1,20,26461
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q48270,1193,23,1,20,18873
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q749720,1638,1,1,0,7460
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q1772983,707,1,1,0,7423
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q48270,741,23,1,20,18873
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q193654,1096,196,1,20,26012
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q166886,1131,12,1,20,15970
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q189125,1621,1,1,0,7835
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,478,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q310650,1401,2,1,13,10520
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,479,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q215184,1782,71,1,15,23732
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q48270,754,23,1,20,18873
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q842284,1127,8,1,6,9300
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q50620,1563,1,1,0,6625
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q231419,727,2,1,8,8469
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P937%23%23Q3933,789,6,1,15,12291
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,473,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q1781258,1053,1,1,0,7396
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q44148,1588,4,1,6,8097
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q62943,746,1,1,0,9773
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q2449503,986,58,1,20,26217
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1097630,1605,32,1,20,21130
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q2449503,720,58,1,20,26217
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P102%23%23Q123708,798,1,1,0,8574
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q33850,1368,2,1,6,7637
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P39%23%23Q18609228,1817,1,1,0,8602
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q10384029,754,354,1,20,26271
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q2449503,811,58,1,20,26217
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q746411,1205,1,1,0,6231
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q326163,1474,1,1,0,7789
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q5340905,1791,1,1,0,7457
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q28026,785,1,1,0,7785
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q48270,1031,23,1,20,18873
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q2169240,1337,1,1,0,8980
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q837855,1636,4,1,5,7823
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q4882570,718,1,1,0,7011
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q483693,798,1,1,0,8168
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P102%23%23Q7886440,1279,1,1,0,6259
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q2284014,1599,3,1,12,10324
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q273285,733,237,1,20,25196
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q1249230,789,1,1,0,9332
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q199701,1116,1,1,0,7073
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q44148,1506,4,1,6,8097
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q5287,2065,4490,1,20,28025
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581097,467,2648068,1,20,27905
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q8752,1680,609,1,20,26130
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q3450493,720,1,1,0,7852
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P102%23%23Q2881637,788,3,1,9,9101
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q8071177,1147,2,1,5,7456
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q15076848,1380,1,1,0,6630
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q532058,1591,1,1,0,6987
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q20669622,749,378,1,20,26060
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581072,167,528733,1,20,28906
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q726673,805,1,1,0,5830
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q31945,1262,5,1,12,10744
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q3859007,1709,1,1,0,6641
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q22502,730,1,1,0,6615
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q8441,987,1,1,0,5775
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P413%23%23Q866427,1394,2,1,9,8848
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P102%23%23Q2037506,1787,3,1,14,11056
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q836680,721,8,1,20,14904
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q1231625,1023,2,1,10,9274
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P641%23%23Q214410,1409,2,1,7,8040
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q43445,1705,2,1,1,5733
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q2705098,943,4068,1,20,26241
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q1850904,787,1,1,0,5804
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q32656,790,4,1,12,10559
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q9246,1093,41,1,20,23482
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q544178,1492,2,1,13,10447
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1097630,1691,32,1,20,21130
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q1052281,732,196,1,20,27544
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P21%23%23Q6581072,157,528733,1,20,28906
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P27%23%23Q16410,769,43,1,20,23849
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q673633,1136,4,1,8,8936
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P106%23%23Q2054507,1491,2,1,7,8069
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P19%23%23Q3470229,1756,1,1,0,7393
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P1412%23%23Q31746,1664,18,1,15,15123
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P54%23%23Q7596136,724,1,1,0,7429
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P463%23%23Q6086447,785,1,1,0,7403
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P735%23%23Q10481930,1040,2,1,6,7634
http://facet.dcc.uchile.cl/testfacet/search?instance=Q5&properties=P69%23%23Q1622126,1345,1,1,0,9799
